id,value
id_0,5.499482215555879
id_1,17.838902947479085
id_2,21.371628945318328
id_3,8.64692042785135
id_4,26.2680007601306
id_5,22.74056471017831
id_6,23.441319118304257
id_7,29.83034676113344
id_8,16.765559015399276
id_9,59.69891285667786
id_10,11.165925442524593
id_11,8.10921049026396
id_12,64.65037054054726
id_13,53.42792427019353
id_14,22.966515464255558
id_15,13.232227000359416
id_16,32.90221124268622
id_17,65.35189826905284
id_18,0.0535873767632431
id_19,16.513134045445284
id_20,42.214210501801226
id_21,74.03616679832543
id_22,9.677933592839533
id_23,17.85548720812684
id_24,16.02840597181329
id_25,37.82953768631899
id_26,15.926386747773053
id_27,70.68235805126012
id_28,7.176944162142712
id_29,55.59587764124945
id_30,23.73582577145423
id_31,8.28428599121578
id_32,2.233333731999751
id_33,17.317654912973328
id_34,27.059472813973606
id_35,35.5024297430262
id_36,44.41464072243149
id_37,30.390930666911807
id_38,40.88392587627662
id_39,35.86613828295919
id_40,6.687565418193685
id_41,39.853723863397605
id_42,29.406889720166177
id_43,49.835717831387875
id_44,17.230047032717394
id_45,34.70628922209516
id_46,24.75657456880262
id_47,9.049412879532253
id_48,25.899260742512716
id_49,32.882974718827306
id_50,19.39394565345972
id_51,8.116662100591585
id_52,18.87811570372664
id_53,53.03812831682062
id_54,14.601354046063168
id_55,35.83507333787009
id_56,32.79605213450629
id_57,20.734916492029583
id_58,57.1583352741307
id_59,22.737156501974425
id_60,13.447827624381464
id_61,43.98006208820376
id_62,11.642496671796302
id_63,48.80121141696417
id_64,13.069261842228263
id_65,16.225581555162474
id_66,14.134494594608382
id_67,-0.1845712653294438
id_68,43.1761254440032
id_69,28.887255973382935
id_70,20.85901687749805
id_71,42.275774686562606
id_72,62.88551861534215
id_73,6.213174273870937
id_74,16.703746535244786
id_75,2.439222045559661
id_76,39.99526750423086
id_77,12.572467396528378
id_78,20.972470953458192
id_79,21.878013574975125
id_80,24.42360364130414
id_81,34.03269381971125
id_82,20.46347489514048
id_83,93.16791590000713
id_84,36.500838645746
id_85,28.282971686451774
id_86,21.198293269712167
id_87,34.75273354077482
id_88,22.645033574190112
id_89,19.983464849132943
id_90,28.81372967657529
id_91,42.33164560050324
id_92,5.313234956016405
id_93,38.003696512820156
id_94,46.617383634987895
id_95,16.336661671163032
id_96,31.33304552984191
id_97,12.460685113371088
id_98,22.725388379864683
id_99,4.123599704560499
id_100,19.482760968381037
id_101,25.7971768336266
id_102,15.475894539678794
id_103,15.202968515612199
id_104,24.03441939474079
id_105,39.008045792148245
id_106,32.011127476018494
id_107,7.113713461973868
id_108,4.417151703178041
id_109,79.46304244495958
id_110,49.72858694006658
id_111,17.674984628136926
id_112,26.277581493011027
id_113,15.955466302757427
id_114,13.075221196221984
id_115,25.59923938889107
id_116,26.440656407196318
id_117,12.379643223345445
id_118,17.53863493698446
id_119,19.63558829038397
id_120,81.46837923198227
id_121,24.497284848002394
id_122,35.31997183124252
id_123,25.045782689219852
id_124,6.661934509580814
id_125,37.35786788013898
id_126,7.42297042795227
id_127,22.653959565748067
id_128,28.917422413661026
id_129,63.76107961466857
id_130,22.67331904562011
id_131,24.16252997270661
id_132,60.944595004224226
id_133,15.184130639269386
id_134,14.301933367345114
id_135,2.747401556741309
id_136,12.19806009887069
id_137,59.14133332039697
id_138,20.668862894428514
id_139,6.355123565416218
id_140,28.22050759879231
id_141,26.192119323144812
id_142,45.82518140469042
id_143,30.439921432984058
id_144,18.698387919634044
id_145,26.88146951085426
id_146,11.294572348304651
id_147,50.934124206124444
id_148,23.809204207313552
id_149,38.767962839114674
id_150,9.922665301755094
id_151,8.280089545665495
id_152,22.97533693439337
id_153,6.757744036439151
id_154,15.079340152527566
id_155,42.791565973666145
id_156,10.196912106746653
id_157,37.44340252535708
id_158,10.40090751699502
id_159,19.395662900602613
id_160,40.44053766151953
id_161,18.77251994066674
id_162,14.837564367783955
id_163,7.116222038883697
id_164,51.35249580052043
id_165,31.181815293087837
id_166,-1.1648272752139976
id_167,15.912179394734578
id_168,62.7152371990953
id_169,14.238480018479109
id_170,65.25423552993811
