id,value
id_0,5.462340531121795
id_1,16.686639831368904
id_2,22.75864176864431
id_3,6.335723472550616
id_4,27.082139915206476
id_5,22.066996110436413
id_6,25.142967200095846
id_7,30.027727161710658
id_8,16.290345787079925
id_9,60.13356641833614
id_10,9.54757704420516
id_11,10.938310903068357
id_12,64.83647158122389
id_13,54.37413024182935
id_14,24.752305308342255
id_15,14.819673294964439
id_16,31.82185748937732
id_17,65.97560817089585
id_18,2.772261411031191
id_19,19.339795688681704
id_20,41.30847382507175
id_21,71.402970902878
id_22,9.09219331145811
id_23,18.451397323487143
id_24,15.04479942392702
id_25,39.73259475424165
id_26,15.899495905143015
id_27,77.07480326466812
id_28,8.30943299945224
id_29,52.978089098103624
id_30,22.40829154791645
id_31,10.959886546146542
id_32,0.16195162587953615
id_33,17.574397607385055
id_34,27.898484870765717
id_35,38.317805692838306
id_36,43.10418429804049
id_37,32.06254846164983
id_38,38.91825203496746
id_39,36.12995942127595
id_40,7.034920157342896
id_41,39.9309449403459
id_42,33.27651737304916
id_43,48.994527393784104
id_44,17.107691126509554
id_45,37.40871462216108
id_46,24.900493982356444
id_47,12.923723063893943
id_48,28.340770283134244
id_49,33.31922340766862
id_50,16.147278510209702
id_51,5.588142716889321
id_52,25.3284682827582
id_53,49.41498640917739
id_54,15.045082500756411
id_55,35.71486524877425
id_56,36.40514261969985
id_57,20.566682451525104
id_58,60.804172932713946
id_59,22.827774113153687
id_60,11.193167917467731
id_61,43.53194513453931
id_62,15.682940274558243
id_63,51.17062799067466
id_64,13.553681840630484
id_65,18.22958814364718
id_66,13.753678633237037
id_67,1.8563019069820423
id_68,43.2173919544336
id_69,28.598708743163172
id_70,21.467994373005176
id_71,42.806596834471065
id_72,63.175779893444094
id_73,5.72646949378315
id_74,15.577535759739648
id_75,3.125128555637459
id_76,38.2954785221429
id_77,13.278196930571385
id_78,22.503568232725538
id_79,19.556460668124856
id_80,20.63172428977073
id_81,27.218048203647847
id_82,19.043543883446524
id_83,94.35221307824368
id_84,35.974958773281124
id_85,29.082994604211464
id_86,20.623528511127635
id_87,37.347671663822005
id_88,21.5498504918708
id_89,19.94174429075972
id_90,29.117873217022037
id_91,40.57746713084903
id_92,4.212096757343115
id_93,39.15660288529643
id_94,44.490207933909794
id_95,15.575055534410195
id_96,26.870275668645466
