id,value
id_0,5.671625455679268
id_1,17.566019700243096
id_2,21.3159755010757
id_3,6.63582301354934
id_4,26.49854561342405
id_5,21.962986647499545
id_6,24.847025328164868
id_7,30.326945396178957
id_8,15.901804154629858
id_9,59.40805461010943
id_10,10.008582391243094
id_11,7.519824305968011
id_12,62.592636352111576
id_13,51.9500837566568
id_14,22.167555095220475
id_15,13.325775108049465
id_16,32.51741254939237
id_17,66.3675280133266
id_18,0.21310854781596122
id_19,16.694627641571145
id_20,42.247200546395284
id_21,73.59033971091395
id_22,8.468918548822407
id_23,18.85435857459126
id_24,15.271207810994698
id_25,37.83948433822583
id_26,15.851505376626855
id_27,66.95812507550541
id_28,7.546918195503042
id_29,55.71562492834973
id_30,24.68121225501641
id_31,8.229795686911869
id_32,2.231353602403136
id_33,17.514423213113474
id_34,26.915019425080228
id_35,37.025109506073406
id_36,44.40268347105185
id_37,30.703944013033468
id_38,41.84835072294742
id_39,35.17698049440113
id_40,7.242498483265451
id_41,40.627789579026405
id_42,29.849184194645517
id_43,50.15984239408495
id_44,17.937510809115334
id_45,35.558079109692784
id_46,24.261215186653075
id_47,9.421711969405859
id_48,25.151771678348247
id_49,32.71764198064488
id_50,19.18043329543998
id_51,8.715990569513906
id_52,18.834062907022368
id_53,52.825228271292666
id_54,14.821089615583796
id_55,34.56204457473155
id_56,32.95236510729595
id_57,20.512154446546443
id_58,57.54669801083253
id_59,22.613816418217453
id_60,13.327506078931258
id_61,41.94788123285766
id_62,12.863681436542212
id_63,50.51495492686433
id_64,13.466391268810181
id_65,16.143257943974238
id_66,14.547626626247204
id_67,-0.7979551289179126
id_68,42.37832335558255
id_69,28.20053648177336
id_70,20.552394647468102
id_71,43.34876100903997
id_72,61.23145014703423
id_73,6.415040952647845
id_74,16.865254911746085
id_75,3.024302754109841
id_76,38.670244155351135
id_77,13.494798582167766
id_78,21.5366484765499
id_79,21.693102113710832
id_80,23.66837812962096
id_81,34.79694841590963
id_82,22.138063010525773
id_83,93.83366745236042
id_84,36.965201350478836
id_85,27.738987219755618
id_86,21.446851488680736
id_87,34.37792875908975
