id,value
id_0,4.8542180255688265
id_1,17.88180417212283
id_2,22.425935302799815
id_3,6.61552204330075
id_4,26.14930690908326
id_5,22.05593531743224
id_6,25.37379541213808
id_7,30.616656490874828
id_8,15.160649768803578
id_9,58.72458596088048
id_10,10.194805668215768
id_11,8.147952618344888
id_12,61.77955307300008
id_13,50.911863668638475
id_14,21.405443139522536
id_15,13.285435154459794
id_16,31.839390280797524
id_17,67.13077681343928
id_18,-0.4465612315094175
id_19,17.02380826798636
id_20,42.18443941520185
id_21,74.0302831220865
id_22,8.402522856696937
id_23,19.66194834133142
id_24,15.136315876322378
id_25,38.18391139622182
id_26,14.759072786973393
id_27,69.14541827861052
id_28,7.861554584084802
id_29,55.917492413312736
id_30,24.021697057127117
id_31,8.268845355564354
id_32,2.155084884881255
id_33,18.116326864303943
id_34,27.70078712250173
id_35,36.48384508316353
id_36,44.42313866757758
id_37,30.690982928565653
id_38,42.34893502510516
id_39,34.95261949646917
id_40,7.4929800471712635
id_41,40.48336357481289
id_42,30.273381697101648
id_43,49.58272727058021
id_44,18.240762196946307
id_45,35.30823692723272
id_46,24.020098163335643
id_47,9.014680855111866
id_48,24.03376580061592
id_49,32.304948173683236
id_50,19.357150891767773
id_51,8.86924948330236
id_52,19.121576430750377
id_53,52.88636119210357
id_54,15.324897301572733
id_55,34.669335530274594
id_56,32.89624847209632
id_57,21.046603809983583
id_58,58.00813163505773
id_59,23.20721743433962
id_60,13.367548988311878
id_61,40.83265519307316
id_62,13.16138254103268
id_63,49.71806055001907
id_64,12.965928352435427
id_65,15.786525211406346
id_66,14.164353078011601
id_67,-0.59559465920833
id_68,42.58076891066649
id_69,28.59660561809151
id_70,20.069324551632462
id_71,43.350575782823896
id_72,61.64342966901024
id_73,7.365805564621965
id_74,16.775389330140612
id_75,2.253110413294506
id_76,37.98759670634032
id_77,13.565430379741583
id_78,20.948820468507467
id_79,21.707289245309934
id_80,23.552646555736736
id_81,35.16249283199146
id_82,22.577072038220578
id_83,94.52405539058238
id_84,37.73360815074867
id_85,27.58883137038452
id_86,21.88534106751166
id_87,34.71399252735956
id_88,21.351319348797688
id_89,20.626165302085106
id_90,26.881208525864807
id_91,42.603508997454426
id_92,4.721791066757027
id_93,37.74037418736222
id_94,45.31652809292665
id_95,16.804436338764773
id_96,32.03530144265517
id_97,12.65601650761381
id_98,22.38300967168436
id_99,2.725731166382375
id_100,17.9826635472307
id_101,26.01091204117086
id_102,14.779976008377016
id_103,15.838179423619799
id_104,23.77250757145514
id_105,39.57906683828721
id_106,32.4984220275959
id_107,6.01137497916038
id_108,6.742444532897187
id_109,79.74107964183398
id_110,48.93006128817888
id_111,16.25368579228472
id_112,27.7770286462366
id_113,15.234439854727272
id_114,13.811845943392942
id_115,24.765434233298613
id_116,27.401189037258476
id_117,10.725849304555327
id_118,17.62768133528723
id_119,19.918640897720728
id_120,79.44808764469559
id_121,23.88917943918976
id_122,37.309839996836054
id_123,23.631867837534077
id_124,7.074576602512362
id_125,37.280479163664914
id_126,9.371183161290805
id_127,23.263524115946975
id_128,29.15766429969949
id_129,62.48650452994172
id_130,22.24653074578087
id_131,23.302300654369375
id_132,56.81378619156252
id_133,15.751968604444151
id_134,13.629200935513829
id_135,1.4065842071474322
id_136,12.33789357076875
id_137,58.11831844050071
id_138,20.075172382689345
id_139,4.30161609396356
id_140,29.062582654340567
id_141,24.87307591267666
id_142,44.53735881383794
id_143,31.910846436583697
id_144,19.26577556275531
id_145,26.509205908141926
id_146,11.295687124424678
id_147,51.04310095273503
id_148,23.737037898515005
id_149,39.14390715992954
id_150,10.931960502323497
id_151,7.241013014610821
id_152,23.208558365848248
id_153,6.800756184597462
id_154,13.97369223338104
id_155,41.65939348467146
id_156,8.377277970516772
id_157,36.801133721647375
id_158,11.62171848072678
id_159,20.35984986406352
id_160,40.91540336693625
id_161,18.81777182377684
id_162,13.993904683519332
id_163,8.189189439729521
id_164,51.85152001051937
id_165,30.827454248183106
id_166,-1.3181986264412142
id_167,15.69693300958225
id_168,63.157307067547706
id_169,11.470954695482325
id_170,64.98424407325727
id_171,37.485319043790376
id_172,26.155431621127022
id_173,19.536073164090993
id_174,63.38886537056428
id_175,23.5443175723859
id_176,22.10559938879759
id_177,38.06733792043325
id_178,12.168237352057883
id_179,31.449704876442304
id_180,18.106457784119886
id_181,10.32122689855397
id_182,54.84697496291463
id_183,46.249979681263355
id_184,16.748000955100913
id_185,35.6698379234496
id_186,26.08936753826849
id_187,74.43066176402321
id_188,9.300466440667655
id_189,58.68272241466512
id_190,38.41499553782677
id_191,17.103582749639006
id_192,28.80645783836175
id_193,-0.0725306224643748
id_194,18.837429284320574
id_195,0.663026818358574
id_196,33.50314837039893
id_197,9.581286946369255
id_198,19.217480601992335
id_199,59.25651140618978
id_200,24.0435379079256
id_201,26.93640452669851
id_202,64.64438175470956
id_203,9.361423789230091
id_204,9.183668260538486
id_205,11.772888615386602
id_206,7.257621150565766
