id,value
id_0,4.316934113636131
id_1,17.290049164127332
id_2,21.328113100896395
id_3,7.701744795163139
id_4,26.438457523387434
id_5,22.736150163709972
id_6,25.33678880330276
id_7,30.645175338679856
id_8,14.128690618100942
id_9,60.47387773692498
id_10,11.943537558944685
id_11,9.3687824766415
id_12,62.320808935556094
id_13,52.25505218971974
id_14,22.734623365384515
id_15,10.445565179067943
id_16,32.70654831549216
id_17,69.66422331739031
id_18,-0.6370836916304423
id_19,16.819075208241998
id_20,44.085259345725696
id_21,71.89489557798309
id_22,7.561275342123162
id_23,17.588737589509513
id_24,15.006521659541212
id_25,34.52313791227569
id_26,14.935342658368912
id_27,89.73627717494716
id_28,7.371607565908642
id_29,59.49304250129874
id_30,22.32670658962231
id_31,11.583226679234793
id_32,3.5213078194527636
id_33,19.337348743389114
id_34,28.27386308728051
id_35,36.63872350731807
id_36,44.67610234113079
id_37,31.89689058058186
id_38,41.17314266358672
id_39,36.85620843849361
id_40,10.656254559772043
id_41,40.75635736291058
id_42,30.163490229256226
id_43,48.669454715524616
id_44,17.391620026977456
id_45,34.195939656847635
id_46,24.738500885736293
id_47,11.189185782645753
id_48,27.93710207244269
id_49,30.325639384847292
id_50,21.146694720713022
id_51,10.221113661850845
id_52,17.308711755321205
id_53,55.20609172500871
id_54,14.311257309992458
id_55,33.84719857351245
id_56,32.52625429867234
id_57,21.00917050997362
id_58,57.73506805904987
id_59,23.647420724698385
id_60,16.0544760314992
id_61,45.4467364438564
id_62,11.965946240512144
id_63,49.38503668056348
id_64,14.265822388488102
id_65,15.088787639858738
id_66,15.092612876199775
id_67,-0.09735374587851453
id_68,41.91191205812492
id_69,30.276975341764278
id_70,23.867984171526203
id_71,44.11352139812367
id_72,61.884885119645425
id_73,3.501728636712139
id_74,16.65077211094848
id_75,5.410443778540488
id_76,39.39520305115346
id_77,12.164610414216549
id_78,23.557917188903126
id_79,22.45377678938273
id_80,23.514459421166784
id_81,33.71084803774779
id_82,18.313226686424585
id_83,95.74608754275718
id_84,35.90679969857983
id_85,26.091151015733175
id_86,22.47326936108862
id_87,35.33119542260071
id_88,23.745094841906592
id_89,21.478615503988102
id_90,31.64829265664762
id_91,41.589155881281634
id_92,1.3871877297436814
id_93,35.530877158372114
id_94,47.48584405238672
id_95,16.20365653048784
id_96,32.14066142150426
id_97,14.60178284142692
id_98,24.798480326681677
id_99,1.9039863947739537
id_100,20.507533723296028
id_101,27.289344882143702
id_102,15.135573610103895
id_103,14.516196047024158
id_104,23.204033351932686
