id,value
id_0,5.465367006866156
id_1,16.6881904650873
id_2,22.741886510344198
id_3,6.332806716442281
id_4,27.079654010536782
id_5,22.0676209343038
id_6,25.148849479290945
id_7,30.021742012746177
id_8,16.281097641010636
id_9,60.1383317757683
id_10,9.52010055229409
id_11,10.920017366847928
id_12,64.84741961243336
id_13,54.36948346971312
id_14,24.755088777279973
id_15,14.829082646493617
id_16,31.826962990568678
id_17,65.96834290458304
id_18,2.776692070161494
id_19,19.33598309514564
id_20,41.306932271431954
id_21,71.41382943985609
id_22,9.094263340858479
id_23,18.448790071601056
id_24,15.049834879844346
id_25,39.72353037925824
id_26,15.902688390861062
id_27,77.07061204063409
id_28,8.30631493185956
id_29,52.97717427755474
id_30,22.42206438462448
id_31,10.961127912520466
id_32,0.15528500778439658
id_33,17.54888988556498
id_34,27.880578046943178
id_35,38.31566273447495
id_36,43.1094073554504
id_37,32.06429782057073
id_38,38.910274434431805
id_39,36.11683227658161
id_40,7.038950347616309
id_41,39.93811570290096
id_42,33.265108285739565
id_43,48.99720701007098
id_44,17.116395753558407
id_45,37.40496118734248
id_46,24.897458921516357
id_47,12.919502887920085
id_48,28.35229236539576
id_49,33.319373223806494
id_50,16.134716741962595
id_51,5.587017426922885
id_52,25.306504482553063
id_53,49.4092108842775
id_54,15.04683329987354
id_55,35.71569634836207
id_56,36.40811410663679
id_57,20.549563270838906
id_58,60.79453655548241
id_59,22.835769226770964
id_60,11.17883603126938
id_61,43.530528950025165
id_62,15.679240781850279
id_63,51.169528936679555
id_64,13.537031617989692
id_65,18.229076689489062
id_66,13.749198280111681
id_67,1.8482519330760625
id_68,43.208704638174694
id_69,28.57887647052549
id_70,21.473309303703
id_71,42.83202989692363
id_72,63.18494674689703
id_73,5.726770742465636
id_74,15.57500959088757
id_75,3.1060491995218125
id_76,38.2925178331007
id_77,13.261867360685024
id_78,22.484047998118275
id_79,19.548929562071535
id_80,20.628009204022284
id_81,27.1968858948026
id_82,19.030937285863732
id_83,94.38418019053915
id_84,35.98053434232448
id_85,29.088453769729906
id_86,20.606459170848535
id_87,37.370156352646895
id_88,21.541976657335987
id_89,19.93273988220578
id_90,29.11781793562764
id_91,40.58881686777245
id_92,4.211309751281333
id_93,39.16216945435393
id_94,44.493166836660656
id_95,15.576054885334399
id_96,26.86086934860084
id_97,15.546804029324559
id_98,24.791177522105567
id_99,3.9641185397315515
id_100,17.252560522682728
id_101,25.664527895552563
id_102,18.690471264100875
id_103,17.466480384325443
id_104,22.81526334902023
id_105,41.88350193792709
id_106,29.40964758033603
id_107,9.223288071491194
id_108,7.898796673922538
id_109,78.30017431554558
id_110,48.131920846065434
id_111,18.198551329457274
id_112,28.150868110285646
id_113,16.341193349385165
id_114,12.450526287088753
id_115,26.22084004261658
id_116,29.002981136634588
id_117,8.34469995092375
id_118,18.813743322751524
id_119,18.807671464438002
id_120,69.81808717648327
id_121,22.104862751656416
id_122,36.533379671235295
id_123,24.394267372658245
id_124,7.514846901171875
id_125,39.54627339280342
