id,value
id_0,5.214081301468404
id_1,16.976724879763843
id_2,22.473795965396555
id_3,6.587711534021613
id_4,26.21794327956919
id_5,22.660944142230555
id_6,25.696756825329523
id_7,30.4538884973721
id_8,15.951538002274349
id_9,58.571676362434
id_10,10.099734401749169
id_11,7.795788358834303
id_12,63.666735560916344
id_13,54.00518590304721
id_14,22.028270818891748
id_15,12.097406399588364
id_16,31.160429805287663
id_17,66.46248375272141
id_18,-0.7555351365376772
id_19,16.8726950475496
id_20,42.97808577483796
id_21,72.8545636857977
id_22,9.342306938920517
id_23,18.182161365319516
id_24,15.901035396294708
id_25,37.208331282434756
id_26,13.762741288919608
id_27,81.23510485300915
id_28,7.7225848581598395
id_29,56.54386323915232
id_30,25.755110998088583
id_31,8.82581889822937
id_32,2.053982938454409
id_33,17.034135796932162
id_34,27.852240109047088
id_35,36.66413235447951
id_36,44.596212937748234
id_37,31.008161590721393
id_38,42.394440907653696
id_39,35.24516049886517
id_40,8.105504922791619
id_41,40.64438157718125
id_42,29.637746710280403
id_43,49.92019243279669
id_44,17.694583382083344
id_45,34.96905645237748
id_46,24.32368089787164
id_47,9.785347896848018
id_48,26.078965912060035
id_49,33.62297344238262
id_50,18.960511834450777
id_51,9.052902137491875
id_52,19.37821256276969
id_53,54.02120164889222
id_54,15.827832603819248
id_55,35.36817966234218
id_56,32.87938646209905
id_57,20.32323882440987
id_58,57.67304804506163
id_59,23.454830621194525
id_60,13.299564237891607
id_61,43.654358570559275
id_62,11.793848801604168
id_63,49.37502910116971
id_64,13.037822827134475
id_65,16.00849681954393
id_66,13.655242759183723
id_67,-1.3665155035195546
id_68,42.77922472001287
id_69,29.171702979782772
id_70,21.83770378539043
id_71,43.49131438731424
id_72,62.96000237395452
id_73,5.796755703090424
id_74,16.733281514092354
id_75,3.2001726559191415
id_76,38.39941162086599
id_77,12.786772046292265
id_78,22.714033757846543
id_79,21.531862062190328
id_80,23.580052579804452
id_81,34.14228673380721
id_82,21.95664404216199
id_83,94.930962689572
id_84,36.98809681640478
id_85,27.923423175758927
id_86,21.24271042734933
id_87,33.49824423047451
id_88,23.08037435875719
id_89,20.817825338295222
id_90,29.5779679903766
id_91,42.88146951909305
id_92,4.221263355653646
id_93,38.212889465305366
id_94,46.68741541237749
id_95,16.208093296411583
id_96,32.90828938829309
id_97,12.954085784809232
id_98,23.34472689559925
id_99,3.822235842522936
id_100,18.97054918504743
id_101,26.307673082244328
id_102,13.484302942278747
id_103,14.55704996240536
id_104,24.233353688288496
id_105,39.50848184353729
id_106,33.170640356089656
id_107,7.084986668785858
id_108,5.256820832110764
id_109,80.22015944041135
id_110,49.138462252718305
id_111,16.15070421077312
id_112,27.445752360818382
id_113,17.035746555043247
id_114,14.035896112204194
id_115,24.488669128292187
id_116,26.5095146256214
id_117,11.453551835299175
id_118,17.88730121277088
id_119,19.205790899596963
id_120,81.27421628561584
id_121,24.648849937171313
id_122,38.09058115403035
id_123,23.94333901205755
id_124,5.732581442283234
id_125,37.36981239586522
id_126,8.04435623401619
id_127,23.2929333628626
id_128,28.66607011808842
id_129,63.42098960475001
id_130,21.974207668737392
id_131,22.871600010103172
id_132,58.63078221829105
id_133,15.7733287828424
id_134,14.72644162822648
id_135,2.8936584605593207
id_136,13.944106654935554
id_137,57.266074412106185
id_138,20.130990061280876
id_139,5.555378295868117
id_140,27.681078347867626
id_141,25.77388731871781
id_142,45.29725387937101
id_143,31.180979019415062
id_144,18.957703133739194
id_145,27.227000194621418
id_146,10.306415989680504
id_147,49.95565143789725
id_148,25.15451269454868
id_149,39.8936259318538
id_150,10.696476663565006
id_151,9.018379397582622
id_152,24.016099117788045
id_153,7.395024303878971
id_154,15.575954029420101
id_155,40.8282324133451
id_156,9.333995168889727
id_157,38.1514950333762
id_158,10.184469715146117
id_159,18.89988944524641
id_160,41.45900211004335
id_161,19.148409989836765
id_162,15.842223441085865
id_163,6.874806737688148
id_164,52.256230084667074
id_165,32.10189617539171
id_166,0.3722011614662364
id_167,16.390532803777432
id_168,62.794227405811164
id_169,13.790908313944245
id_170,64.08069868092494
id_171,38.50210648497626
id_172,26.59178025510407
id_173,19.92907305711728
id_174,60.69564862225538
id_175,25.663096966162207
id_176,20.204957705396183
id_177,37.54797654933228
id_178,12.656718219947523
id_179,30.320032295857878
id_180,17.816839262243967
id_181,13.018800740728354
id_182,57.19918866038224
id_183,47.64668403524622
id_184,16.020928474023435
id_185,35.62473923267401
id_186,25.67000709990119
id_187,71.55203582194935
id_188,9.89855088989036
id_189,58.96238986560687
id_190,38.96774063930496
id_191,15.752303648791626
id_192,30.647000795683084
id_193,-0.9732569833127354
id_194,19.38956752604443
id_195,1.1506291877268282
id_196,34.079710401498645
id_197,10.884656688625496
id_198,19.039525848632664
id_199,60.846602232274
id_200,23.97870432271405
id_201,26.827747446548152
id_202,67.84187231508018
id_203,12.339205649411602
id_204,9.959713842818042
id_205,11.555271137264613
id_206,7.86230670010419
id_207,1.970023526201489
id_208,124.80922526956746
id_209,20.655769488905996
id_210,15.999043359917886
id_211,13.028307329147035
id_212,36.65181685068875
id_213,36.23293116252102
id_214,18.44991893872919
id_215,35.584066652152394
id_216,78.90886243533595
id_217,0.8724422003706209
id_218,11.751879685324583
id_219,31.988877070558324
id_220,14.321723502966124
id_221,12.167398339826141
id_222,113.15152489940024
id_223,12.212099422884629
id_224,16.209681057077212
id_225,65.7414969244757
id_226,16.09702844438082
id_227,19.676774302812873
id_228,9.987790921157332
id_229,9.326386895447223
id_230,47.921360011236054
id_231,13.910108756381012
id_232,55.670037814882015
id_233,42.88927181872356
id_234,25.65783666705756
id_235,42.239662840851985
id_236,67.51913189447521
id_237,45.0125169412723
id_238,10.03462368949697
id_239,18.465773768933623
