id,value
id_0,3.012966511716708
id_1,15.737789769320946
id_2,20.04695981252449
id_3,6.415961928397905
id_4,27.2699330013805
id_5,21.928111694843253
id_6,23.69696578151855
id_7,29.259086259473637
id_8,15.584451822506313
id_9,60.97544402765389
id_10,12.209535676788105
id_11,9.282710039433326
id_12,66.16172653194322
id_13,52.68136412142971
id_14,23.37851332553553
id_15,12.677274366348236
id_16,30.55241447639852
id_17,68.15339283451996
id_18,-0.5814615629679554
id_19,18.074721558047997
id_20,42.33972945397331
id_21,71.16753818713111
id_22,10.180756128228975
id_23,19.84187585478896
id_24,15.085271701560869
id_25,39.705656594603234
id_26,15.564220784668155
id_27,69.7915988718598
id_28,7.306199478530506
id_29,55.91970992035539
id_30,22.52516825684605
id_31,6.801498875363828
id_32,2.3020927126679114
id_33,17.835516341352868
id_34,25.896854847147257
id_35,39.34415606446159
id_36,44.09463500526442
id_37,29.6428436642343
id_38,45.004017067336086
id_39,32.757322144290804
id_40,7.690000209763087
id_41,37.652399889543474
id_42,30.373554486798405
id_43,50.27591109639659
id_44,14.873764275994056
id_45,37.911933092768685
id_46,26.118183500226525
id_47,10.595268875108262
id_48,24.132064190728048
id_49,34.769944201645565
id_50,19.47637768023295
id_51,9.909318524131182
id_52,17.035795414017493
id_53,55.63834334596388
id_54,16.288815417430648
id_55,33.16897530245797
id_56,34.37976267942766
id_57,22.236521570895217
id_58,59.249304520835324
id_59,20.464743045289815
id_60,11.221615578669919
id_61,41.89550522672881
id_62,13.123526579256948
id_63,50.85372029976142
id_64,13.104629614888898
id_65,15.137742745017398
id_66,11.171784311902195
id_67,-0.5814194400454071
id_68,41.63330610037039
id_69,31.71505443610262
id_70,22.471370131191247
id_71,40.47066262315736
id_72,56.70887697605248
id_73,6.80816606328755
id_74,17.88675424494752
id_75,6.787405347822795
id_76,33.771425880021624
id_77,13.895608848499913
id_78,22.410894574723073
id_79,20.671931194552432
id_80,22.834464225530095
id_81,38.16662293166189
id_82,22.437286089366598
id_83,94.40423226747987
id_84,37.010676369747856
id_85,25.853977815170257
id_86,22.782633589930064
id_87,33.566381690548816
id_88,25.700904440247154
id_89,19.785185170583553
id_90,31.701940612363515
id_91,44.62389485826613
id_92,3.9825732247604924
id_93,35.74183681929168
id_94,48.00260471078821
id_95,16.738352494618262
id_96,33.509337700224584
id_97,12.511803760035766
id_98,24.419568030574283
id_99,3.046786369875601
id_100,19.671951131339664
id_101,27.892020056385153
id_102,13.811721309446073
id_103,16.47879196420112
id_104,20.801000159223157
id_105,41.000360021717256
id_106,30.442296725803974
id_107,7.904311859793177
id_108,7.04200740417363
id_109,78.785525868814
id_110,48.19083776343097
id_111,15.99326957720654
id_112,26.53414849230477
id_113,15.482543579408649
id_114,13.748499652022415
id_115,25.672529228104107
id_116,25.080921758990307
id_117,8.857798406152405
id_118,13.505813964294456
id_119,19.378573611701416
id_120,84.98522505738651
id_121,24.686494485181285
id_122,37.62705743358996
id_123,25.147640962363763
id_124,7.752840350316276
id_125,39.1882718336255
id_126,8.298889410363236
id_127,21.653143346258553
id_128,26.73745758197433
id_129,65.857375891279
id_130,22.402654210900813
id_131,22.90192943801523
id_132,59.10076815249595
id_133,15.708177481957199
id_134,14.647742477096882
id_135,0.07934495994641577
id_136,11.2453666464526
id_137,62.383597138031156
id_138,18.52424630578523
id_139,6.082108632432558
id_140,24.778697100713792
id_141,25.027667086680253
id_142,48.02696064699304
id_143,30.528381046375
id_144,17.838734813187042
id_145,27.263884000387595
id_146,10.73624135774673
id_147,52.51922688686017
id_148,20.959272502288968
id_149,40.1655492582597
id_150,9.636908693040642
id_151,7.735900187832796
id_152,21.733562596749085
id_153,7.514939224150824
id_154,17.224918447388678
id_155,41.96684062054101
id_156,8.001185914525932
id_157,37.826933148112936
id_158,6.207435936673763
id_159,17.987335290479635
id_160,42.01017184411112
id_161,17.09863063936938
id_162,11.968321291656956
id_163,8.97478689435161
id_164,47.94594316417615
id_165,28.799760118973328
id_166,-0.5898688103641303
id_167,12.826848244636444
id_168,63.84761804867115
id_169,11.256939690655207
id_170,65.6521058525676
id_171,39.48554410962557
id_172,25.004234758608813
id_173,19.03317932467066
id_174,58.899265761389586
id_175,25.59043277511318
id_176,20.245526788920206
id_177,38.969545682386645
id_178,11.88568714988367
id_179,31.375070321558137
id_180,15.440072397906556
id_181,12.546349574499741
